69,31,30,1.6377297241564217,1.9744066513093195,2.7965704568634684,5.665642293109041
70,32,30,1.6632134917362256,2.085617994643359,2.9769861162801865,5.709552034794851
71,32,30,1.6803514420399719,2.0262687448100616,2.9071346758435874,5.738892599098144
72,32,30,1.6305171402549188,2.1747150053346767,3.073499025052679,5.653152744177041
73,32,30,1.7376060689264674,2.1059574620627624,3.072509974353423,5.835844322029055
74,32,30,1.7336500102587615,2.1699971325365404,3.1623353117673956,5.829197217548204
75,32,30,1.7296831084061066,2.101996218801417,3.0597310021121222,5.822524274295445
76,32,30,1.7459096737078739,2.1232562298864655,3.1051410814200118,5.849771756630709
77,32,30,1.7490092418973433,2.1253692513738605,3.110989101499412,5.854962095623501
78,32,30,1.7173278105208676,2.0416839306382064,2.961305112810093,5.801691571103121
79,32,30,1.738729001470418,2.098154233688444,3.0621143383032665,5.8377297324234005
80,33,30,1.7099817497239276,2.2528348532929114,3.260567072433386,5.78926958213115
81,33,30,1.7325599290187819,2.2505717816345956,3.2787254100451726,5.827364293466483
82,33,30,1.725987070199632,2.102817394453453,3.0576542428763713,5.816300076157763
83,33,30,1.7400023890669132,2.3755940596732814,3.468288351232112,5.839867021235286
84,33,30,1.7730997558503263,2.324024165201249,3.425115876625772,5.89514675090166
85,33,30,1.8013259041103045,2.4166100950353875,3.5898043289250827,5.9418841894269505
86,33,30,1.7209991950808938,2.309485817644227,3.353309795530528,5.807889825365622
87,33,30,1.6640432999369443,2.358928765599803,3.3679464847686735,5.7109761581330485
88,33,30,1.7411046330885773,2.2471254583835916,3.281767425704534,5.841716426576705
89,33,30,1.7944020593991155,2.373532222899322,3.519030702138974,5.93045363899109
90,34,30,1.6925602665831656,2.413978578772853,3.4759500505215124,5.759703223693912
91,34,30,1.775376752122514,2.374635874188495,3.5019531621023767,5.898930779522783
92,34,30,1.776532464991288,2.4799984063940066,3.6585249428317055,5.900850473773187
93,34,30,1.7725313258825863,2.385459872818636,3.5150954249440067,5.8942017260438835
94,34,30,1.7689511966254987,2.4202200841536046,3.5627129357183196,5.88824621206177
95,34,30,1.8592202439865344,2.4848893754125445,3.7500799197966703,6.0366146789517785
96,34,30,1.7471599673546743,2.3690321914765256,3.4658147172670875,5.851865972504123
97,34,30,1.7130693712209022,2.304607890345703,3.3385090965308346,5.794493910250462
98,34,30,1.7683564099319617,2.333978263438981,3.435182004004294,5.88725620596441
99,34,30,1.7740179155176914,2.4709882300450103,3.6426523254626533,5.8966728876669725
